# rg exvol locexvol bias torsionterm hbmm hbms hydrophobicity chargedscinteraction
1.403400652224135570e+00 1.008881963431185191e+00 1.014000718648143895e+00 1.004911076681037851e+00 1.001196288667040690e+00 9.669050140220151190e-01 9.924492330918454064e-01 9.600477826885409627e-01 9.916899787806253697e-01
1.483148460882546260e+00 1.009461642449379859e+00 1.015442771718061632e+00 1.005379621131186951e+00 1.001311132913681234e+00 9.647068068871617053e-01 9.918301680657610753e-01 9.575118181023030139e-01 9.908260737403197238e-01
1.556280128710316291e+00 1.010152829054891122e+00 1.017006079447013267e+00 1.005868151002457855e+00 1.001362210697844812e+00 9.628198346318305179e-01 9.909485492405410989e-01 9.551678393065859973e-01 9.900224872392218156e-01
1.622208049058052381e+00 1.010652922864915038e+00 1.018453142850176185e+00 1.006370555431804314e+00 1.001400702919704511e+00 9.609710601991225953e-01 9.902993294361905896e-01 9.530731457681502761e-01 9.892257064754578222e-01
1.680292351504892423e+00 1.011228221335812805e+00 1.019814774300150440e+00 1.006798881234838072e+00 1.001412784519653876e+00 9.594142040112653147e-01 9.896752321884701997e-01 9.511677841139501988e-01 9.885403325219241921e-01
1.732885346997093734e+00 1.011694471394607442e+00 1.021107324137348726e+00 1.007146228812243915e+00 1.001363989215031003e+00 9.579507323753138071e-01 9.891014938775970489e-01 9.494642370981538626e-01 9.878060096267993195e-01
1.777125943756054482e+00 1.012120933510247678e+00 1.022287782572515624e+00 1.007479750620229098e+00 1.001327050590912870e+00 9.568528850563372545e-01 9.885680209432559096e-01 9.479438830928910154e-01 9.871888589859830754e-01
1.816396908515258701e+00 1.012421774692872756e+00 1.023302567883765946e+00 1.007874866546663917e+00 1.001309576860693440e+00 9.558058127175994567e-01 9.880445377777202776e-01 9.466034565155390101e-01 9.866971605281351643e-01
1.848613867867896943e+00 1.012738935181035416e+00 1.024192480059280985e+00 1.008159127635123831e+00 1.001358578444123681e+00 9.549130397277110216e-01 9.877060654295464204e-01 9.455449030824034651e-01 9.862211075282663053e-01
1.875865133761415393e+00 1.013130820659550402e+00 1.024934269838952527e+00 1.008324019869109467e+00 1.001330161050049128e+00 9.541551514404322809e-01 9.873502237614372179e-01 9.447041505933370109e-01 9.856589970791111988e-01
1.898387892793728327e+00 1.013188424609141602e+00 1.025665750121748987e+00 1.008589434074790736e+00 1.001318829986272085e+00 9.535638182926826634e-01 9.870455732140746008e-01 9.439320088868407010e-01 9.853956677851147816e-01
1.916591174449980173e+00 1.013494960573962711e+00 1.026190404871086148e+00 1.008720045524588382e+00 1.001238204704614665e+00 9.530788766683193636e-01 9.867474594565506241e-01 9.433103666019362343e-01 9.852799389848390099e-01
1.931594191090155732e+00 1.013515849034854810e+00 1.026593649748188453e+00 1.008861424433929121e+00 1.001290226133254579e+00 9.527289539880101632e-01 9.866468345816294949e-01 9.427229547054734038e-01 9.849355311048223482e-01
1.943951174114769032e+00 1.013671695457493804e+00 1.027083567938663844e+00 1.009065330967701790e+00 1.001192994882601273e+00 9.523623077808511805e-01 9.864949975645616043e-01 9.424089869068916769e-01 9.847477802004866998e-01
1.953784803613253018e+00 1.013721986636596295e+00 1.027272242658028745e+00 1.009077966493896472e+00 1.001204792223350681e+00 9.521730531126311181e-01 9.863719557941548199e-01 9.419423915714206785e-01 9.845891159725459474e-01
1.961530933671703281e+00 1.013818607004261629e+00 1.027429642681428446e+00 1.009314270450634821e+00 1.001220503549288265e+00 9.520109048035059196e-01 9.860786014418062573e-01 9.416822313815297329e-01 9.844704887534907467e-01
1.968110455138212700e+00 1.013870349273814142e+00 1.027833687495104620e+00 1.009289080448624087e+00 1.001140852362371048e+00 9.518071878269402930e-01 9.861066317193771802e-01 9.415087950008697026e-01 9.844596595205533651e-01
1.973206050666252764e+00 1.013936298157515292e+00 1.027981657047791764e+00 1.009301185822741864e+00 1.001131748133384347e+00 9.516061490994718319e-01 9.860212944050037454e-01 9.414138953749304761e-01 9.842830468089265317e-01
1.977147678711610013e+00 1.013972866225950398e+00 1.028013529738120768e+00 1.009354456319417892e+00 1.001158960865010883e+00 9.515202982688175659e-01 9.859475458201056863e-01 9.412026397460684368e-01 9.843213506856838269e-01
1.980495150630147805e+00 1.013949030534989415e+00 1.028252970635617158e+00 1.009393827179819070e+00 1.001112910077646134e+00 9.515064909689353589e-01 9.859941535305745131e-01 9.410834830978925813e-01 9.841704907483868059e-01
1.983063759803886938e+00 1.013981801111307313e+00 1.028211201525798257e+00 1.009415430067292174e+00 1.001171985444866852e+00 9.514893359456813027e-01 9.859031466418006762e-01 9.409168132850118660e-01 9.841125155454597540e-01
1.985053855450381377e+00 1.014032080805967961e+00 1.028340438695321879e+00 1.009404280881105898e+00 1.001103747771673103e+00 9.514723449741153694e-01 9.858728784814387858e-01 9.408174653889218586e-01 9.842172399730233501e-01
1.986815130226482040e+00 1.014064131068487917e+00 1.028376700095401830e+00 1.009390125818623307e+00 1.001114285469491216e+00 9.513252493127388743e-01 9.858061705431908628e-01 9.408420330981497326e-01 9.841840388074533097e-01
1.987995365707813988e+00 1.014109530620847410e+00 1.028499984717786919e+00 1.009339217583285819e+00 1.001148938697408397e+00 9.513511408640259459e-01 9.859245191407374209e-01 9.407795267185794508e-01 9.841040162577789907e-01
